x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y
21.91,y,2035.41,true,404.71917023536577,1.5,3.79,63,20.32,-8.21,102.34,315818.45161342225
20.54,y,2243.37,false,419.403633241191,2.36,4.48,23,24.5,-9.23,106.23,147260.3546006636
20.87,r,,false,402.73911096982886,3.58,7.04,-74,18.76,-1.76,109.82,286371.3177259355
22.59,b,1976.91,false,414.56100586359764,0.86,1.74,-91,18.18,7.33,112.1,246583.01108832116
21.28,r,2042.37,true,408.8319866925561,0.39,1.52,-15,23.55,9.68,106.35,267007.38233489095
18.69,r,1940.32,false,405.27044697090844,0.64,0.45,15,17.49,3.13,105.61,206756.98256184818
20.93,y,1807.76,false,419.6220090427781,4.66,9.31,-40,16.29,-6.29,111.01,130118.589274319
19.91,y,2038.39,false,418.27420125376057,1.29,2.35,45,17.83,-9.93,105.67,132891.327950851
24.08,!,2104.34,true,414.2298195753705,2.48,5.13,68,16.96,-4.44,111.95,254529.3322310524
18.54,y,2382.83,true,406.36759148836205,0.58,1.42,84,19.93,5.14,106.44,299059.7219930543
21.5,r,2230.56,false,410.3333798956996,1.15,2.59,-3,22.37,9.99,111.38,163533.0477340778
18.33,r,1760.55,false,414.9220120360027,0.18,0.57,-25,23.17,5.66,111.58,70765.3598499822
20.0,b,1883.24,f,412.09824948997954,3.06,6.25,-42,18.56,-3.87,117.43,123351.1842871845
19.35,r,2179.95,false,415.200113873946,1.12,1.91,57,19.49,-9.85,114.54,143792.49244523692
18.79,b,1548.94,false,417.1826921344091,2.75,4.7,89,20.3,-6.76,111.12,140441.3872294442
20.77,b,2336.81,false,408.55959898548036,0.27,0.42,-91,21.19,2.53,109.16,363395.32736119215
17.68,y,2169.34,false,410.2994178166515,4.94,9.98,-48,20.48,9.51,112.68,97832.05299551251
0.0,b,1621.49,false,418.32766210799133,0.77,0.91,-42,17.31,7.73,100.87,117813.69791632163
16.68,b,2512.92,false,400.27572192432643,1.22,2.3,94,15.49,-1.14,110.28,278698.6858058506
21.65,b,2520.15,false,416.6115531381285,0.82,1.46,72,16.94,-8.97,105.69,246503.7597719171
21.13,r,1881.17,false,419.2697722609523,0.21,0.17,32,17.94,-8.55,106.77,134315.33178138392
14.92,b,1840.18,false,408.51037335978555,0.56,0.8,-49,24.36,-0.26,103.56,155334.74435995545
20.85,r,1921.89,true,418.3182463757533,0.92,2.68,-8,19.33,8.26,107.78,123011.14553259271
19.53,b,2256.86,true,417.17235905461877,0.34,0.25,93,19.54,9.2,115.42,208974.85797764792
0.0,b,2127.3,true,413.62216909072396,0.06,0.35,66,17.19,1.67,108.02,182717.48648614445
18.2,r,1809.69,f,403.0083028815353,2.38,5.61,26,19.11,-7.39,108.74,194059.799767802
19.98,y,2241.78,false,404.1705771099611,0.83,1.3,40,24.97,-9.66,116.11,268055.51624652534
17.58,r,2266.52,true,402.9318294491845,0.05,0.7,-28,15.29,-3.04,112.91,206919.20144306548
17.57,b,1664.8,true,406.1298299239502,0.02,-0.33,-1,28.05,6.36,113.73,171042.6739982104
21.31,b,1700.06,false,414.65406180029174,0.07,-0.01,92,19.11,9.92,117.11,198672.715681048
16.07,y,2145.8,,417.27909106930804,1.16,2.49,85,19.57,4.36,111.58,110313.73043831687
20.16,y,1967.7,true,409.6918643366319,0.65,0.94,9,19.22,-5.21,111.81,237036.06569248874
18.95,y,1814.65,true,402.2928924619852,0.8,2.0,75,19.42,-9.99,108.22,257222.6191670428
26.47,r,1836.89,false,408.39051329252186,1.89,4.07,-14,22.52,-5.58,115.55,344625.9915448893
21.45,r,2304.03,false,416.4480981046308,1.46,2.46,-43,16.65,3.95,110.91,186868.22012837577
20.08,b,1721.75,true,406.16900959471326,1.17,2.21,19,,9.86,110.48,221040.28318238485
19.67,y,1426.61,true,409.4080177803293,4.44,8.88,-66,18.42,6.7,111.51,231461.1801932566
18.78,y,2064.34,true,408.2434983130242,2.39,4.23,-54,20.62,-2.62,104.73,243993.5402897255
18.31,y,2156.94,true,400.06711314043974,0.62,1.48,-43,21.83,-9.53,110.71,227256.66461478983
22.14,r,1718.37,true,415.38878729942087,0.13,0.05,-28,25.47,-7.68,106.05,135859.8538775705
17.85,r,2452.19,false,403.18533193882877,1.98,3.77,-25,17.79,1.23,117.42,221598.4249341545
17.89,b,2588.21,false,405.02261341584295,3.29,6.79,-70,19.95,9.01,109.39,275122.2541358553
21.89,b,1784.88,t,405.81099328710053,0.09,0.1,36,17.18,8.5,115.53,267560.90519127186
24.31,x,1997.02,false,418.7004314251678,0.64,1.4,34,18.27,0.17,114.98,209659.72243688026
15.92,r,2588.27,true,411.07553270302014,0.48,1.53,5,,-8.31,109.41,50960.0099955355
18.37,r,1650.39,false,408.55620927518066,1.64,3.3,43,17.11,-9.16,-105.93,200658.15892726695
22.85,r,2177.29,true,411.157583193131,1.16,2.58,-82,20.58,-1.58,105.16,255524.64522766162
22.64,r,1658.31,true,408.26255776530655,1.37,2.83,-14,18.0,7.45,112.43,255795.04698180652
20.3,b,1902.49,rue,409.85117976850546,0.23,0.33,-19,20.04,9.63,113.89,239724.34030064446
21.64,r,1576.75,false,416.5689276705252,0.45,1.34,35,18.9,2.96,106.3,118593.07448436115
20.36,b,2311.06,false,406.0127425396733,0.52,1.1,55,,-6.43,113.8,298857.0882757897
18.94,r,1556.48,false,418.10406330356926,3.97,8.04,66,17.4,-9.91,110.02,105772.44371854111
22.81,b,2319.81,false,402.1279115346011,0.77,0.96,-42,18.09,-4.28,111.25,343245.8973820361
22.54,r,2143.05,true,401.3450682530575,0.14,0.8,74,20.63,5.29,112.91,354201.1909595748
19.03,y,2223.98,true,414.289352096409,0.13,0.48,-28,,9.99,107.0,115181.581229436
19.24,b,2141.33,true,407.21101455587353,0.2,-0.17,-53,14.07,5.51,111.35,259496.22854149406
19.42,r,1895.53,true,411.3674310427579,0.55,0.6,-25,20.15,-4.04,105.72,99993.73954843542
19.45,r,,false,400.6214775792411,0.55,0.56,-93,16.62,-9.88,117.1,316922.2055867518
20.4,y,1667.71,false,409.97256038823,1.0,1.86,76,24.02,-6.63,111.29,275250.24513100577
21.93,b,1617.74,false,412.33729358562647,0.45,1.15,-75,26.06,2.7,116.07,173565.124053902
23.59,b,2618.25,true,400.2608134243478,0.0,-1.14,68,20.38,9.56,-108.07,422765.01109091233
22.59,r,1776.29,true,415.7271469599959,1.34,2.74,27,15.08,7.62,110.78,149023.17294800983
20.83,y,2174.21,false,418.1066155566306,1.71,3.3,-16,16.18,-1.32,107.47,145667.84741357953
21.81,b,2095.14,false,405.90785889189823,0.49,1.09,-60,14.6,-9.05,117.2,318183.97238829633
15.65,r,2028.79,false,403.65144920193467,0.49,0.53,-81,21.24,-8.46,119.55,213603.1059809026
19.66,b,2140.13,false,401.00458251695363,1.56,3.47,2,18.73,-0.08,106.77,239293.80580486637
22.33,y,1537.9,true,417.242172652709,0.48,1.03,-2,21.27,8.36,104.44,113456.84198854018
17.71,r,1986.41,,413.8788725052541,0.56,0.58,56,20.9,9.12,107.23,97042.56305194498
20.47,y,1831.86,false,406.4853115797976,0.46,0.97,-10,,1.49,111.25,232057.02704276078
20.43,b,2295.15,false,415.36564988226456,0.77,1.1,-10,19.87,-7.51,110.38,147335.13842911072
22.11,b,1726.17,true,403.12480583480635,2.17,3.9,-11,18.4,-9.61,107.0,253841.6388303372
20.41,b,1833.32,true,407.79697928997825,0.04,-0.61,83,21.61,-2.87,108.79,301326.9328412006
23.49,b,2016.62,true,407.6987176202928,0.84,0.78,-15,,6.5,117.12,311614.7753046143
18.56,r,1842.34,false,401.2184684415531,0.6,0.87,-18,19.17,9.9,108.29,198820.60069436618
18.74,y,1426.0,true,405.20153812199555,1.45,3.46,33,22.43,4.2,110.93,184622.87503576203
20.5,r,1878.96,false,417.4969392844157,0.28,0.65,82,23.26,-5.36,107.18,179713.64477247442
17.91,y,1656.48,true,403.83272361051075,2.13,4.04,-10,19.95,-9.99,108.97,175023.9847502367
17.6,y,2071.11,true,414.72833797940103,0.99,2.0,-100,22.89,-5.43,101.07,167732.52774486702
19.39,b,1766.84,true,419.8200649031213,0.61,0.99,-67,19.16,4.12,104.71,130464.30177157753
22.43,r,2090.45,true,417.2073883077654,0.64,0.73,-87,13.5,9.89,102.2,245648.35267381233
23.81,r,1658.98,true,407.74833582059665,0.73,1.47,-71,20.54,6.56,111.22,323881.2337803108
19.76,y,2293.51,false,406.1356738609592,2.82,5.67,-22,19.29,-2.79,107.33,256444.6896204479
17.6,b,2190.74,false,407.8943914843617,0.29,0.15,60,18.25,-9.58,111.38,234922.84697257614
19.6,y,1839.07,false,412.74684941327865,2.11,4.76,99,19.85,-7.56,112.88,191149.10411511452
22.71,r,2155.57,true,406.9784107704297,3.05,6.17,-46,31.76,1.41,113.07,327013.1426498154
21.9,b,1393.76,true,401.13051514259934,0.26,0.73,1,,9.09,106.39,217352.18622634624
23.72,r,2290.31,true,405.4234245125384,1.32,2.37,45,16.79,8.41,112.54,362624.70298657723
20.19,r,1780.96,true,412.57835317105224,0.58,1.15,-21,18.66,0.0,103.14,104054.02747711183
18.99,y,2019.6,true,403.1629191668731,0.5,0.82,-85,22.87,-8.41,112.53,287698.56527133094
0.0,r,1542.48,true,414.748595257923,1.81,3.97,29,24.48,-9.09,114.05,57158.062249573355
18.68,r,2299.63,false,419.3370673611981,2.55,4.98,30,18.6,-1.41,108.9,113069.33658151321
19.91,y,1877.57,false,415.44436783616504,0.56,0.79,47,22.02,7.56,109.3,123501.63068489145
19.47,r,1996.91,true,418.0037460648227,0.11,0.59,-44,18.1,9.58,111.98,120625.44669764722
19.47,y,1869.1,false,405.8219585466291,0.61,1.32,90,15.55,2.79,100.34,296213.1285581571
18.73,r,2462.97,false,414.97292284331877,0.14,-0.57,45,19.77,-6.57,110.76,135976.93433545396
20.52,r,1436.06,false,405.65141387641006,0.01,0.0,-27,,-9.89,105.4,207577.99523932824
19.91,b,1672.05,false,401.2894148638968,2.23,4.89,-84,24.92,-4.12,110.66,280782.0544554113
21.73,b,2221.65,false,419.63813611313435,3.37,7.38,-2,18.02,5.44,113.05,169414.30138591115
20.13,y,2427.49,true,409.1467329928373,0.28,0.21,-66,,9.99,112.56,314492.95991943683
18.91,b,1722.23,false,408.40718550108227,0.86,1.62,-87,21.5,5.36,103.48,273651.33686892124
19.42,r,2151.85,true,412.34330443711093,1.55,1.75,94,22.81,-4.2,107.9,200009.78910120102
15.13,r,1460.39,false,401.63200893436607,1.14,2.65,-38,21.58,-9.9,113.91,136714.02847390037
16.52,r,1971.53,true,409.86184715786874,0.73,0.73,-87,22.98,-6.5,116.76,240586.0575282916
17.65,y,1877.56,false,416.98154320802627,0.79,1.41,-46,19.76,2.87,109.09,79821.2875589401
18.6,r,1907.49,false,402.7695237800622,0.2,-0.73,80,23.39,9.61,110.24,264745.9552846271
20.02,r,2056.53,false,415.5491228698216,1.84,3.89,-15,20.41,7.5,105.52,119422.04327296649
19.63,y,2632.98,true,418.3512529003161,1.51,2.62,-48,20.38,-1.49,107.85,172868.5493493407
17.07,r,1317.64,false,410.6385025466991,0.42,1.61,-21,19.55,-9.12,107.61,27287.539034668407
16.82,r,2411.54,true,409.31018827059194,1.54,3.24,-13,22.67,-8.36,105.11,191515.2590910906
20.45,b,2110.07,true,419.08578849089224,0.55,1.44,-100,20.99,0.08,114.41,231941.18193752362
19.93,y,2013.77,true,402.76063398428823,0.57,1.12,-74,23.71,8.46,106.21,288895.62312624085
21.16,y,,false,417.6010114104511,3.43,6.9,91,17.21,9.05,101.45,203237.84171822856
17.03,r,1465.15,true,400.46296020865447,0.15,0.47,63,24.58,1.32,108.08,189920.7479677022
18.36,y,2229.36,false,411.5449913438016,0.59,1.2,8,20.75,-7.62,106.46,93909.86989804838
21.22,r,1244.96,true,411.6293762023648,0.55,1.25,86,17.2,-9.56,114.3,145535.17677852995
17.98,b,2029.79,true,409.4097080417795,0.09,0.04,14,27.08,-2.7,-111.18,200954.22955313956
19.45,b,2424.53,true,407.6977923391093,1.4,3.03,-23,21.97,6.63,118.11,261414.3436031616
21.84,y,1730.32,true,411.2159157947807,0.14,0.99,-85,21.15,9.88,106.52,196907.1127400863
19.52,y,2108.6,false,403.0772432475465,4.27,8.64,57,22.98,4.04,113.07,265251.8647445134
21.47,,1925.2,rue,410.66133759236624,0.13,-0.13,11,22.72,-5.51,111.1,136958.0490853854
21.45,b,2249.81,true,403.50359009299797,0.67,1.45,-47,19.64,-9.99,109.79,310396.6418938805
21.69,r,2211.17,true,415.61554012190436,0.04,0.6,-56,24.56,-5.29,109.78,197283.62590919
19.42,r,2248.18,false,409.78814342921385,0.46,1.11,45,23.52,4.28,107.04,261828.42333058294
18.94,y,1907.4,true,415.00683377994835,0.21,0.39,-59,12.45,9.91,107.8,119997.88471121299
22.01,r,1967.12,false,401.1259092919423,1.3,1.51,65,20.79,6.43,105.1,313866.9944508929
16.54,x,1396.39,false,405.3633331027414,0.1,0.32,-46,22.2,-2.96,113.22,164393.8999768568
19.06,b,2245.12,true,401.41621592736567,2.01,3.35,47,22.46,-9.63,116.85,255757.62984618562
15.44,y,1908.73,false,402.7982720352401,1.07,2.65,89,24.99,-7.45,114.26,219503.25317956018
17.85,b,1935.26,true,401.4425780469621,0.17,0.64,-87,20.56,1.58,109.68,265427.3084590434
19.87,y,2209.07,false,417.63473876429947,0.21,0.12,22,16.25,9.16,103.26,129853.56099894154
19.91,y,1972.16,false,404.4037804713676,0.85,1.82,86,,8.31,108.35,304999.41784742
20.26,y,2182.59,true,404.8446220698257,1.68,4.23,31,21.94,-0.17,118.24,264109.932830645
18.3,r,2657.52,true,403.4164023008837,0.46,1.61,94,,-8.5,109.39,327167.20221810153
20.28,b,2201.7,true,414.44189613897055,3.24,6.87,-13,21.66,-9.01,104.45,137878.24656662918
20.03,y,1941.3,false,409.46462484493844,0.44,0.48,99,23.36,-1.23,107.38,330136.43921673426
18.47,b,1974.22,true,400.48976475927066,1.58,3.13,90,17.47,7.68,110.24,285017.27240789984
21.67,b,1775.06,false,402.1645402286553,0.84,1.48,11,19.04,9.53,115.57,250746.87344841054
17.79,r,2305.5,true,401.6825770474263,0.93,2.22,59,20.08,2.62,106.91,241095.74926964552
18.78,y,2310.29,true,418.31964445518435,2.08,4.25,-83,26.41,-6.7,107.31,176219.4119893658
19.51,r,1596.17,true,408.51510166775205,1.86,3.86,-9,19.99,-9.86,113.38,198615.35648585536
15.93,y,1957.14,true,416.01400113552415,0.09,0.08,-88,21.67,-3.95,103.89,106641.91047082735
19.02,y,1678.87,false,412.92160216765205,3.03,6.17,-26,20.65,5.58,106.48,79044.57661952541
19.32,y,,true,401.06243153730355,0.63,1.47,79,18.36,9.99,116.18,277161.4389742891
19.53,r,2171.83,true,419.6488764823778,0.5,0.82,-75,,5.21,106.79,171160.83801937566
17.75,r,1561.33,true,403.17791530877497,0.46,1.79,40,22.95,-4.36,114.43,182625.11583700846
20.98,b,1932.77,true,415.4861547954927,0.72,1.44,-54,13.12,-9.92,109.46,157803.9130475382
22.13,r,1844.2,true,404.6513792302472,0.04,-0.26,-18,21.91,-6.36,110.87,266183.8509954571
22.79,y,2201.85,false,415.2876301001321,0.13,-0.24,27,14.41,3.04,111.66,196664.36303926373
18.59,y,1936.26,true,407.37737182288765,0.88,1.85,-45,20.06,9.66,106.84,223659.65131454144
19.53,r,2318.33,false,414.7314684637198,0.06,0.42,-46,20.67,7.39,107.82,146826.42634944027
21.11,b,2336.99,true,404.77029820945756,1.44,3.42,86,25.08,-1.67,110.38,362567.88614058396
21.75,y,1798.05,false,410.13745133565067,0.24,0.36,0,21.46,-9.2,107.69,129601.86435663115
20.11,r,1737.45,false,419.8819525330879,0.31,0.56,19,24.72,-8.26,105.41,98099.80493403984
21.43,y,1951.88,false,402.1982831211833,0.4,1.13,92,20.45,0.26,109.96,343669.3530634155
21.43,y,2370.57,true,407.0748266446076,0.08,0.6,69,21.57,8.55,114.58,345021.2013266645
19.6,y,2481.65,false,405.7883272683971,0.62,1.44,33,18.48,8.97,108.78,272357.97884800675
15.58,y,2041.37,false,416.0392610943322,0.25,0.48,9,28.44,1.14,108.23,25822.614016022835
20.04,b,2047.4,true,413.89990253269934,1.93,4.09,-81,15.46,-7.73,101.53,184930.5471896223
16.81,b,2209.18,false,413.36425874254917,1.3,3.01,-53,18.55,-9.51,113.64,87955.28406674135
22.05,b,1720.78,false,407.9468876533746,0.02,-0.47,74,,-2.53,110.12,307138.5265755277
20.85,b,2030.17,false,410.6128605422979,1.02,2.31,-48,22.89,6.76,111.65,157904.3032034893
21.59,y,1709.03,false,412.2431021509025,0.12,-0.12,-53,19.45,9.85,110.09,146527.40030162653
18.27,r,1630.85,false,412.7632049676962,0.43,1.17,40,23.2,3.87,111.6,72954.71007164095
18.1,r,2139.89,false,409.5646703591812,0.4,1.07,-18,19.09,-5.66,117.72,209082.0820641504
17.97,b,2362.17,false,412.95711372236883,2.86,5.42,43,20.69,-9.99,108.32,112611.45415462412
20.6,y,1269.37,f,411.1360426393335,0.32,0.71,92,21.47,-5.13,111.7,150624.59526439285
22.02,b,1915.17,false,409.2076792240802,0.43,1.15,33,15.63,4.44,117.87,281543.4853252127
17.66,b,2192.53,true,418.32966384497087,1.9,3.94,-4,22.21,9.93,111.07,77642.26444051134
18.95,r,1920.44,false,401.9844811350335,0.47,1.36,43,20.5,6.29,105.56,226975.21089087133
19.84,r,2066.45,false,419.0393671233814,1.83,3.0,-77,18.48,-3.13,108.94,173412.84476776104
19.14,b,2082.39,false,402.6243304624075,2.36,5.63,-54,16.89,-9.68,108.65,254289.2599525062
22.44,r,2380.58,false,418.13958408919314,0.03,0.29,46,20.49,-7.33,113.86,220532.53861224308
19.82,b,1291.54,false,415.80681767474164,4.29,8.36,-18,21.78,1.76,105.67,62711.151583002895
19.3,y,1943.15,true,404.74455564741237,4.82,9.78,79,17.07,9.23,112.37,279888.0213173099
22.54,y,1762.03,true,415.88332280096876,2.2,4.28,78,20.79,8.21,114.27,200765.68698791027
19.15,b,1793.21,true,407.9744623028639,0.19,1.07,-50,23.38,-0.35,119.58,232143.46698568124
0.0,r,2894.73,false,414.2430910910971,0.44,0.42,-18,22.64,-8.6,118.07,236722.68330363868
16.85,b,2038.09,true,404.5318057808676,1.49,3.48,4,19.71,-8.93,107.72,175845.4359492765
16.89,y,2175.41,true,412.1230940775188,0.09,-0.24,86,19.03,-1.05,106.33,132188.27963728804
18.95,y,1555.26,true,418.6857829365091,2.92,5.59,-94,24.57,7.79,106.68,151130.2107217885
22.42,r,2335.7,true,411.065303714081,1.09,2.54,-56,15.95,9.48,109.14,226609.1670319348
21.28,y,2025.08,true,414.4535447727791,0.98,1.78,-57,20.39,2.45,113.54,173297.1740999231
18.25,b,2265.26,true,412.9272798150762,3.98,7.92,99,23.09,-6.83,103.89,193387.65338658562
19.09,b,1436.66,true,406.0666303214171,0.09,-0.03,17,19.32,-9.83,115.08,185069.2046701098
18.1,y,1704.68,false,404.6063837147312,0.68,0.84,40,12.85,-3.79,106.99,196450.79129844936
20.86,r,1819.86,false,412.0580608069763,0.2,-0.27,-87,24.23,5.73,111.14,191103.6942794722
19.19,r,1958.47,true,416.35694028581554,0.45,0.3,-47,15.8,9.99,107.2,115785.31966862059
21.23,r,1513.6,true,407.59081670704853,0.28,-0.16,62,18.27,5.06,115.73,256614.7693602011
15.42,r,1770.9,false,411.8965895712683,2.56,5.42,-63,15.23,-4.52,107.37,54252.28886288881
22.72,r,2456.81,true,410.665596997547,1.84,3.04,-90,,-9.94,109.37,295763.4022529152
22.31,y,1719.41,true,407.33913257233957,0.59,1.8,51,16.95,-6.22,114.19,280728.99160249345
20.44,r,1769.84,true,419.44391716820064,0.12,0.29,0,26.08,3.21,109.09,103087.53732984903
20.05,r,2342.04,true,408.10320865339355,1.66,2.99,27,19.86,9.7,100.19,270246.26868539077
23.12,r,2188.4,false,409.6100305298851,0.0,-0.03,-70,19.76,7.27,109.19,368055.89071208163
19.42,y,2281.73,true,409.9638499510708,0.41,0.54,8,21.68,-1.84,114.22,244833.5636918029
21.92,y,2036.59,true,415.86768574711357,0.74,1.28,-50,20.86,-9.26,108.12,179833.3917637158
20.13,b,1836.76,false,400.7220146756828,0.35,1.31,78,14.64,-8.16,111.41,287574.2972995896
22.9,,,false,401.4805160467852,0.82,1.98,-91,16.2,0.44,108.44,383450.6825790074
21.06,y,1848.92,true,404.4337904422405,0.16,-0.1,3,20.43,8.64,107.38,243712.80350177482
16.55,y,1572.04,true,404.7783380741818,1.64,3.0,-86,22.91,8.89,116.46,222694.9397612773
19.55,r,2062.56,true,405.6840140968507,0.25,-0.16,-39,19.58,0.97,109.02,246179.51058808723
22.05,y,1756.29,true,400.03921570114517,0.73,1.8,76,22.05,-7.84,114.23,310126.3405998579
21.66,b,2293.35,false,415.5037805471332,0.1,0.55,-44,24.84,-9.45,105.31,194541.72338882476
19.43,r,2461.49,true,414.9183126463173,0.43,1.17,-48,21.83,-2.36,109.2,156593.99841236914
20.27,x,1446.74,,402.55461589134126,1.02,2.6,78,22.94,6.89,105.94,258337.11034061818
18.61,b,1822.57,true,403.3933300079497,0.49,1.03,-81,23.45,9.81,106.96,264047.2989611024
16.64,r,2110.17,false,413.1840678222066,1.29,2.65,23,14.56,3.71,111.79,55515.60188425686
21.91,r,2152.03,true,418.79409690322166,0.36,0.77,47,22.07,-5.8,113.11,187441.38932872028
21.21,b,1791.48,true,410.780306545315,0.21,1.08,-9,23.47,-9.98,110.21,122440.96059572407
21.33,r,1693.24,false,419.2725591763673,0.93,1.77,47,15.1,-4.98,111.46,134323.528079523
17.76,b,1668.61,false,417.6100578105162,0.07,-0.11,-35,21.42,4.59,107.48,64539.846069361905
17.04,r,1893.35,false,407.13332995473,1.79,2.65,39,17.37,9.95,104.05,186862.40105618653
24.63,y,2035.71,true,406.2605451973929,0.25,0.67,72,20.78,6.16,107.49,384937.0439102609
20.06,r,1797.63,true,412.1310548623719,0.82,1.45,-30,16.37,-3.3,106.59,108247.40171045667
15.68,,2210.61,false,412.3624301313075,0.43,0.56,-86,18.57,-9.72,107.93,107016.54319737466
20.3,y,1873.36,true,403.0449442042222,2.28,3.79,-46,,-7.21,111.04,252462.40831949943
21.3,b,1750.18,false,418.8955817297479,0.17,-0.09,-29,21.09,1.93,107.87,127201.7495403115
18.19,y,2126.07,false,412.5464207094397,0.9,2.37,-58,22.26,9.3,110.37,117681.22234355034
21.31,y,1967.83,true,414.358091923297,3.08,6.21,-58,25.52,8.11,105.35,170344.32241679
20.43,r,1679.68,true,403.80714101518214,0.8,0.85,50,21.0,-0.53,108.27,243597.94204555862
21.05,b,2341.7,false,407.2569362196694,0.41,0.24,-68,18.79,-8.68,107.96,334563.7220366688
15.35,b,2016.95,false,411.2513769732111,0.34,0.13,82,27.56,-8.85,109.79,89730.8700125531
19.36,y,1316.44,true,402.2599139926431,2.48,5.47,5,,-0.88,114.74,175581.27889760878
19.79,y,2316.86,true,403.9701443528862,1.24,2.57,92,20.5,7.9,105.32,338864.11175974295
15.07,r,2483.73,false,414.78923919994725,0.07,0.33,63,,9.42,112.38,66127.96410166488
25.2,b,1752.43,true,410.49758914287656,1.8,3.89,-31,23.14,2.28,107.53,198345.5019137804
18.37,y,2297.6,false,402.33392878399155,1.39,2.9,25,15.78,-6.96,113.78,225953.03284421272
21.74,y,1284.08,false,414.8291321989785,0.65,1.57,35,23.24,-9.8,109.6,94128.22341373519
21.56,b,1388.29,false,417.51991793346014,0.58,0.99,-93,23.65,-3.63,108.29,177306.5357898635
16.72,y,1759.6,true,400.4006615874464,2.07,4.04,95,19.7,5.87,112.79,248872.7115479151
20.48,r,2186.93,false,400.1918300596269,0.21,0.63,85,18.44,9.98,109.27,331461.13214008586
18.75,y,2114.12,rue,402.45538226325596,1.52,3.11,-17,21.52,4.9,109.59,219978.96236795592
22.44,r,2177.16,false,400.8431991705855,0.0,0.27,38,19.11,-4.67,111.52,315872.81386936706
19.88,y,1856.42,false,415.9756634367001,1.68,3.79,56,21.42,-9.96,109.29,131367.95711373666
15.47,y,2165.98,false,419.3684330276882,0.16,0.49,-73,20.59,-6.09,113.62,79763.51549426463
20.64,b,1971.04,false,404.44454974225704,0.77,1.05,-15,21.19,3.38,109.05,250305.46469223287
19.5,y,1930.72,false,409.1876089233258,0.19,0.5,-59,21.61,9.74,107.84,256298.71376879318
